data,player,language,publishedAt,Label,sentiment,sentiment_label
luke shaw remains at left back and though there is reported interest in right backs like denzel dumfries of inter milan and bayerleverkusen s frimpong those deals may have to wait until future transfer windows given ffp restrictions,frimpong,en,2023-05-04T18:01:58Z,,3,neutral
the red devils have been linked with bayerleverkusen star frimpong who has a staggering nine goals from right back and his representatives are thought to have been encouraged after talks with the red devils,frimpong,en,2023-05-24T11:33:33Z,positiv,1,negativ
after jumping to third place in the bundesliga in the club warded off potential suitors to maintain an exciting young roster core attackers diaby wirtz and patrik schick wing backs frimpong and mitchell bakker etc,frimpong,en,2023-05-24T11:20:50Z,,4,neutral
assisted by frimpong,frimpong,en,2023-05-18T21:09:58Z,,4,neutral
they then ousted competition debutants union saint gilloise in the quarterfinals a home draw followed by a win in brussels with goals from diaby bakker frimpong and adam hlozek,frimpong,en,2023-05-17T17:55:40Z,,1,negativ
one of them has been speed from the left that can match what frimpong and timothy fosu mensah have produced from the right back position,frimpong,en,2023-05-17T00:00:19Z,,4,neutral
steidten is credited as having played a key role in the acquisitions of several young talents at the club such as edmond tapsoba frimpong and hincapie,frimpong,en,2023-05-16T12:22:18Z,,4,neutral
marcel sabitzer could return to bayern munich at the end of his old trafford loan spell harry kane has been heavily linked with a move to old trafford as united target a forward furthermore the report states that man united are open to strengthening at right back with previous links to the likes of denzel dumfries and frimpong,frimpong,en,2023-05-12T10:37:21Z,,3,neutral
frimpong failed to capitalize on roma goalkeeper rui patricio s blunder in a clear chance to equalize,frimpong,en,2023-05-11T22:06:19Z,,2,neutral
only once did the roma defense look like buckling patricio spilling a regulation cross that landed at the feet of frimpong,frimpong,en,2023-05-11T21:21:55Z,,1,negativ
the ball fell to frimpong,frimpong,en,2023-05-11T20:55:12Z,,1,negativ
 i think i am at the level i was at before in some areas maybe even playing a little better he told cbs sports in an exclusive interview alongside teammate frimpong,frimpong,en,2023-05-10T15:19:55Z,,4,neutral
 when he first came we were all down says frimpong,frimpong,en,2023-05-10T11:04:33Z,neutral,1,negativ
it seems that citing gun research without bothering to read it first is no longer an affliction specific to judge ho george washington university law school gadfly tah turley watched the state of the union last night and has some thoughts on the prospect of an assault weapons ban to share,tah,en,2023-02-08T21:46:59Z,,3,neutral
 mirror external link liverpool and newcastle have held talks over a possible move for bayerleverkusen and germany centre back tah ,tah,en,2023-02-10T22:36:59Z,,3,neutral
what made so much of world jewry ashkenazim sephardim and mizrahim alike accept and support the messiahship of shabbtai tzvi and the prophethood of nathan of gaza what accounts for the reflorescence of mysticism among jewry just as the rationalistic enlightenment was set to dawn in europe the chmielnicki massacres which became known as the evil decrees of gzeirot tah v tat were construed as the cataclysmic events the birth pangs of messiah hevlei moshiah traditionally believed to usher in the messianic era,tah,en,2023-02-15T11:15:52Z,,5,positiv
there are three issues in particular where this inching toward the center has been clearest in recent weeks our tah lemire and daniella diaz write and where biden s recent posturing has ticked off some of his most progressive supporters in each of those areas the biden administration has taken positions that are at odds with some of the loudest and most influential voices in his coalition and which seem to make it much harder to follow through on some of his campaign promises ,tah,en,2023-03-17T10:16:11Z,,3,neutral
tah replaces diaby,tah,en,2023-03-19T20:03:28Z,,5,positiv
with xakalaba having departed after making xathis one and original member tah van herik back in the band perhaps they will blow it all up and start building xaa xatotally new menacing high rise,tah,en,2023-04-07T14:12:31Z,,4,neutral
programs such as utah nc state and san diego state have risen in their respective conferences because of their strength on defense,tah,en,2023-04-26T11:24:16Z,,4,neutral
 mirror external link newcastle united have rekindled their interest in bayerleverkusen s france winger diaby and dutch left back bakker ,bakker,en,2023-03-18T22:47:16Z,,4,neutral
bakker bayerleverkusen left footed shot from the centre of the box is saved in the centre of the goal,bakker,en,2023-03-19T20:03:28Z,,1,negativ
the german outfit stormed to a victory on aggregate after goals from diaby frimpong adam hlozek and bakker earned them a win in the second leg in belgium,bakker,en,2023-04-20T20:52:37Z,positiv,3,neutral
bayerleverkusen has reached the semifinal of a european competition by beating belgian side union saint gilles on aggregate on thursday thanks to goals by diaby bakker frimpong and adam hlozek ,bakker,en,2023-04-20T22:27:28Z,,5,positiv
bakker volleyed a second after minutes,bakker,en,2023-04-21T00:03:57Z,positiv,1,negativ
they added another goal on the break in the th with bakker volleying in at the far post before they were gifted a third on the hour courtesy of a big moris blunder,bakker,en,2023-04-21T03:51:46Z,,2,neutral
andrich won the ball back deep in the right back position and then it moved quickly right to left frimpong to adli to bakker down the left channel to diaby who held it up for a second before picking out the onrushing adli to fire confidently home from the edge of the area,bakker,en,2023-05-08T09:00:32Z,,1,negativ
they then ousted competition debutants union saint gilloise in the quarterfinals a home draw followed by a win in brussels with goals from diaby bakker frimpong and adam hlozek,bakker,en,2023-05-17T17:55:40Z,,1,negativ
in comparison sinkgraven has scored two assists in bundesliga games and bakker has collected four goals and two assists in games across all competitions,bakker,en,2023-05-17T00:00:19Z,,3,neutral
gregor kobel as always did his bit to earn that with one particularly outstanding save from diaby but bvb felt more organised than has been habitual,diaby,en,2023-01-30T12:47:22Z,positiv,4,neutral
diaby went closest for bayerleverkusen when he struck the post in a scrappy first half,diaby,en,2023-02-03T21:46:20Z,,1,negativ
bayerleverkusen s french forward diaby had augsburg goalkeeper rafal gikiewicz beaten in the th minute but his a floating strike hit the upright,diaby,en,2023-02-03T22:00:51Z,neutral,1,negativ
diaby bayerleverkusen ,diaby,en,2023-02-06T20:34:41Z,neutral,5,positiv
along with top scorer diaby wirtz will be key in this tie against a monaco team who are buoyant following saturday s home win over ligue leaders paris saint germain,diaby,en,2023-02-14T12:45:00Z,,4,neutral
diaby slotted home through the legs of keeper alexander nuebel to level before teenager wirtz scored a superb solo goal,diaby,en,2023-02-16T19:46:00Z,,1,negativ
diaby slotted home through the legs of keeper alexander nuebel to level before teenager wirtz scored a superb solo goal,diaby,en,2023-02-16T22:18:08Z,,1,negativ
but diaby and wirtz struck after the break to flip the game on it s head and lead by minutes,diaby,en,2023-02-16T23:15:39Z,positiv,2,neutral
bayerleverkusen winger diaby rm was the only notable one and set you back around fifa coins as of thursday february ,diaby,en,2023-02-17T18:38:14Z,,1,negativ
monaco midfielder eliot matazo hit the bar in the second round of spot kicks and winger diaby sealed victory for the german side and sent them through to the last,diaby,en,2023-02-23T20:50:50Z,,1,negativ
 jpw arsenal arsenal january fabrizio romano fabrizioromano january arsenal are being linked with wingers galore at the moment and it appears bayerleverkusen s diaby is the latest target,diaby,en,2023-02-25T16:02:07Z,,3,neutral
though wirtz favours the intricate frimpong and diaby prefer to have space to run into,diaby,en,2023-03-03T10:51:00Z,neutral,3,neutral
diaby wirtz and frimpong starred for bayerleverkusen as it bounced back from two league games without a win with a convincing display of attacking soccer,diaby,en,2023-03-05T16:39:23Z,,4,neutral
sardar azmoun and frimpong handed bayerleverkusen a two goal lead inside the opening minutes with diaby adding a third after the break,diaby,en,2023-03-05T18:42:00Z,,1,negativ
wirtz s spectacular assist for diaby to score bayerleverkusen s third in a win was proof of the year old s exceptional abilities,diaby,en,2023-03-05T19:18:00Z,,5,positiv
arsenal is reportedly looking to add diaby to their squad by the end of this season and have been in talks with his entourage,diaby,en,2023-03-11T22:15:00Z,,4,neutral
 football insider external link arsenal have been monitoring france winger diaby for the past two years at bayerleverkusen but there could also be interest from newcastle and paris st germain,diaby,en,2023-03-12T23:24:12Z,,3,neutral
if diaby moves to london at the end of this season it might seem the gunners only just made the decision to add him to their squad,diaby,en,2023-03-13T08:00:00Z,,3,neutral
 arsenal manager arteta is seeking to close a deal before newcastle can hold talks with the player mikel arteta s long running pursuit of bayerleverkusen wonderkid diaby finally looks set to bear fruit with the winger keen on a switch to the gunners this summer,diaby,en,2023-03-13T10:25:02Z,neutral,4,neutral
forwards kingsley coman bayern munich olivier giroud ac milan antoine griezmann atletico randal kolo muani frankfurt kylian mbappe psg marcus thuram monchengladbach diaby bayerleverkusen ,diaby,en,2023-03-16T14:14:47Z,,3,neutral
 france squad goalkeepers mike maignan ac milan alphonse areola west ham brice samba lens defenders theo hernandez ac milan jules kounde barcelona benjamin pavard bayern munich wesley fofana chelsea dayot upamecano bayern munich eduardo camavinga real madrid william saliba arsenal ibrahima konate liverpool midfielders adrien rabiot juventus aurelien tchouameni real madrid youssouf fofana monaco khephren thuram nice jordan veretout marseille forwards kylian mbappe paris saint germain olivier giroud ac milan antoine griezmann atletico madrid diaby bayerleverkusen randal kolo muani eintracht frankfurt kingsley coman bayern munich marcus thuram borussia monchengladbach more ap soccer and ,diaby,en,2023-03-16T14:29:04Z,,3,neutral
 france squad goalkeepers mike maignan ac milan alphonse areola west ham brice samba lens defenders theo hernandez ac milan jules kounde barcelona benjamin pavard bayern munich wesley fofana chelsea dayot upamecano bayern munich eduardo camavinga real madrid william saliba arsenal ibrahima konate liverpool midfielders adrien rabiot juventus aurelien tchouameni real madrid youssouf fofana monaco khephren thuram nice jordan veretout marseille forwards kylian mbappe paris saint germain olivier giroud ac milan antoine griezmann atletico madrid diaby bayerleverkusen randal kolo muani eintracht frankfurt kingsley coman bayern munich marcus thuram borussia monchengladbach more ap soccer and anyone can read conversations but to contribute you should be a registered torstar account holder,diaby,en,2023-03-16T14:30:04Z,,3,neutral
bayerleverkusen recorded a second victory against ferencvaros earning a aggregate scoreline with diaby and adli netting for the bundesliga side,diaby,en,2023-03-16T22:41:00Z,,5,positiv
full france squad goalkeepers mike maignan ac milan alphonse areola west ham united brice samba lens defenders theo hernandez ac milan jules kounde barcelona benjamin pavard bayern munich wesley fofana chelsea dayot upamecano bayern munich eduardo camavinga real madrid william saliba arsenal ibrahima konate liverpool midfielders adrien rabiot juventus aurelien tchouameni real madrid youssouf fofana monaco khephren thuram nice jordan veretout marseille forwards kylian mbappe paris saint germain olivier giroud ac milan antoine griezmann atletico madrid diaby bayerleverkusen randal kolo muani eintracht frankfurt kingsley coman bayern munich marcus thuram borussia monchengladbach ,diaby,en,2023-03-16T23:35:07Z,,3,neutral
forwards kingsley coman bayern munich olivier giroud ac milan antoine griezmann atletico madrid randal kolo muani eintracht frankfurt kylian mbappe paris saint germain marcus thuram borussia monchengladbach diaby bayern bayerleverkusen ,diaby,en,2023-03-17T05:00:41Z,,3,neutral
 mirror external link newcastle united have rekindled their interest in bayerleverkusen s france winger diaby and dutch left back bakker ,diaby,en,2023-03-18T22:47:16Z,,4,neutral
club academy produce such as adrien rabiot juventus and france christopher nkunku joining chelsea from rb leipzig and also a france international diaby bayerleverkusen and france mike maignan ac milan and france alphonse areola west ham united and france tah ikone fiorentina and france tim weah lille osc and the usmnt and xavi simons psv eindhoven and the netherlands are excelling elsewhere notably internationally,diaby,en,2023-03-19T18:32:45Z,,5,positiv
tah replaces diaby,diaby,en,2023-03-19T20:03:28Z,,5,positiv
the main area that bayerleverkusen have lent on since the former spain midfielder s arrival is a simple one using the lightning pace of frimpong and diaby on the flanks both of whom look renewed since alonso took charge,diaby,en,2023-03-20T13:00:35Z,,4,neutral
arsenal has chased diaby for much of the last two years if you follow the rumour mill,diaby,en,2023-03-23T17:00:00Z,,4,neutral
adrien rabiot tries a through ball but diaby is caught offside ,diaby,en,2023-03-24T21:49:45Z,,3,neutral
only a fine cillessen save from a konate header stopped france from scoring again before the break and substitute diaby then had a goal disallowed late on,diaby,en,2023-03-24T22:26:23Z,,2,neutral
bazunu made strong saves from sub diaby and rabiot but this irish side did not lie down and a triple substitution on minutes and a tactical switch which saw coleman move inside to give space out wide to sub alan browne injected some life into kenny s team,diaby,en,2023-03-27T20:37:20Z,,3,neutral
republic of ireland xagavin bazunu nathan collins john egan dara o shea alan browne seamus coleman captain josh cullen jason knight mikey johnston jayson molumby michael obafemi matt doherty james mcclean evan ferguson adam idah chiedozie ogbene france xamike maignan benjamin pavard jules kounde ibrahima konate dayot upamecano theo hernandez eduardo camavinga adrien rabiot aurelien tchouameni randal kolo muani antoine griezmann kylian mbappe captain olivier giroud diaby referee xaartur dias por the journal publishes the biggest breaking news in irish and international sport but for all of the s insightful analysis and sharp sportswriting subscribe xahere,diaby,en,2023-03-27T20:58:51Z,,1,negativ
diaby tested bazunu s resolve with a swerving th minute effort and the southampton keeper repelled rabiot s attempt from distance six minutes later but molumby and substitutes james mcclean and alan browne all went close to an equaliser in a tense conclusion,diaby,en,2023-03-27T20:59:27Z,,3,neutral
diaby tested bazunu s resolve with a swerving th minute effort and the southampton keeper repelled rabiot s attempt from distance six minutes later but molumby and the substitutes james mcclean and alan browne all went close to an equaliser in a tense conclusion,diaby,en,2023-03-27T21:17:13Z,,3,neutral
ireland upped the pressure in the final minutes after france had failed to double their advantage through adrien rabiot and diaby and they thought they had an equaliser through nathan collins only for the defender s header to be tipped away from under the bar by maignan,diaby,en,2023-03-27T21:26:06Z,,2,neutral
by the time diaby was introduced in the th minute all of the momentum had swung in ireland s favor,diaby,en,2023-03-27T22:57:31Z,neutral,1,negativ
congratulations to the squad deschamps made three changes to the team who started against the netherlands with eduardo camavinga in midfield instead of aurelien tchouameni while olivier giroud was fielded as a lone striker with randal kolo muani sliding to the right flank and pushing kingsley coman to the bench in defence pavard who did not play at the world cup after a terrible match against australia was back as right back instead of jules kounde and he made his presence count france got off to a lively start and got a good chance in the ninth minute when kolo muani burst into the area only to opt not to shoot and try to find giroud with a back heel it was les bleus s only decent opportunity in the opening half as they lacked creativity against an irish side aware of kylian mbappe s speed and happy to sit back and wait pavard however broke the deadlock five minutes into the second half with an metre shot that went under the bar after he had intercepted a poor pass from josh cullen to jason knight ireland upped the pressure in the final minutes after france had failed to double their advantage through adrien rabiot and diaby and they thought they had an equaliser through nathan collins only for the defender s header to be tipped away from under the bar by maignan mike is mike,diaby,en,2023-03-28T04:26:11Z,,4,neutral
with forwards patrik schick and adam hlozek injured the wingers stepped up for bayerleverkusen as adli and diaby both scored before a third goal from sardar azmoun deep into stoppage time,diaby,en,2023-04-08T15:42:02Z,,1,negativ
maignan joined psg in his early teens and his development has seen him added to the list of ones that got away from france s biggest club which includes the likes of bayern munich s kingsley coman chelsea bound christopher nkunku and bayerleverkusen winger diaby,diaby,en,2023-04-12T12:42:21Z,,4,neutral
 arsenal are said to be keeping tabs on pacey french winger diaby according to reports as the north london club prepares to compete against interest from paris saint germain and newcastle in the upcoming transfer window,diaby,en,2023-04-13T15:26:24Z,,3,neutral
arsenal are said to be keeping tabs on pacey french winger diaby as the north london club prepare to compete against paris saint germain and newcastle in the upcoming transfer window,diaby,en,2023-04-13T21:30:00Z,,3,neutral
to achieve this they need to add top players to their squad and one man on their radar now is bayerleverkusen s diaby,diaby,en,2023-04-13T22:30:00Z,,5,positiv
he is the third opponent of diaby dadis camara s former regime to testify at the conakry stadium massacre trial,diaby,en,2023-04-15T10:31:10Z,,4,neutral
according to xalesport opens in new tab arteta is interested in bringing young bayerleverkusen star diaby to the emirates stadium as he looks to add genuine quality to an already stacked frontline,diaby,en,2023-04-20T12:11:24Z,,4,neutral
the german outfit stormed to a victory on aggregate after goals from diaby frimpong adam hlozek and bakker earned them a win in the second leg in belgium,diaby,en,2023-04-20T20:52:37Z,,3,neutral
bayerleverkusen has reached the semifinal of a european competition by beating belgian side union saint gilles on aggregate on thursday thanks to goals by diaby bakker frimpong and adam hlozek ,diaby,en,2023-04-20T22:27:28Z,,5,positiv
on thursday their hopes of a repeat began to fade after seconds as diaby pounced on some poor defending and rounded goalkeeper anthony moris,diaby,en,2023-04-21T00:03:57Z,,2,neutral
 obviously the early first goal by diaby was very helpful,diaby,en,2023-04-21T03:51:46Z,,3,neutral
hlozek scored five minutes before the break when andrich played a perfectly weighted through ball for diaby to race onto on the right,diaby,en,2023-04-23T18:02:54Z,,1,negativ
mason mount is an option in midfield with juventus star dusan vlahovic and bayerleverkusen s diaby rumoured in the attack,diaby,en,2023-04-24T08:24:32Z,,3,neutral
mason mount is an option in midfield with xajuventus star dusan vlahovic xaand xabayer bayerleverkusen s diaby xarumoured in the attack,diaby,en,2023-04-24T10:04:29Z,,3,neutral
mason mount is an option in midfield with xajuventus star dusan vlahovic xaand xabayer bayerleverkusen s diaby xarumoured in the attack,diaby,en,2023-04-25T12:00:31Z,,3,neutral
bst ac milan s priority target this summer is bayerleverkusen forward diaby says foot mercato,diaby,en,2023-04-25T22:35:23Z,,1,negativ
bayerleverkusen is preparing for life without arsenal target diaby as the gunners eye a summer move for the frenchman,diaby,en,2023-04-30T15:00:00Z,,4,neutral
andrich won the ball back deep in the right back position and then it moved quickly right to left frimpong to adli to bakker down the left channel to diaby who held it up for a second before picking out the onrushing adli to fire confidently home from the edge of the area,diaby,en,2023-05-08T09:00:32Z,,1,negativ
diaby has been one of the finest wingers in europe in the last few seasons and continues to do well when he plays for bayerleverkusen,diaby,en,2023-05-06T14:30:00Z,,5,positiv
caicedo would likely cost more than PS m diaby might be too expensive as well zaha is too old to be our winger and guehi s abilities seem too similar to white s i d be surprised if they just rely on jesus balogun and trossard for the cf position there is a few options ndicka is a quality defender from german league free and would defo upgrade on rob holding who could be sold for a few million along with taveres,diaby,en,2023-05-06T07:30:10Z,,3,neutral
talks are ongoing over his future but it would be no surprise if he also departed especially with arsenal targeting a high class winger it is understood they are among the clubs to have registered an interest in bayerleverkusen s diaby ,diaby,en,2023-05-06T01:30:00Z,,3,neutral
arsenal are also said to be interested in brighton s moises caicedo bayerleverkusen winger diaby and crystal palace defender marc guehi,diaby,en,2023-05-05T23:35:55Z,,3,neutral
selke headed cologne into the lead in the th minute but bayerleverkusen leveled in the th when adli was left unmarked to run onto a pass from diaby and blast the ball past the goalkeeper,diaby,en,2023-05-05T20:49:03Z,,1,negativ
 editions en football real madrid if the belgian leaves during the week english media reported madrid s interest in diaby a forward whose area of influence is the right flank but who is not averse to occupying any position up front,diaby,en,2023-05-05T14:40:41Z,,1,negativ
bayerleverkusen star diaby has attracted admirers this season with his performances in germany,diaby,en,2023-05-05T11:23:21Z,,5,positiv
rice is a key target but arsenal may revive interest in brighton s moises caicedo with bayerleverkusen s diaby and crystal palace s marc guehi among players they are also looking at,diaby,en,2023-05-05T06:09:01Z,,3,neutral
among the options to replace the fifa world cup winner are olise rayan cherki bernardo silva and diaby,diaby,en,2023-05-04T23:32:30Z,,4,neutral
bayerleverkusen forward diaby is believed to be of serious interest to arsenal his link up play has gained plaudits as he has helped transform his side from missing out on the championsleague to genuine title contenders in a matter of months,diaby,en,2023-05-04T18:00:08Z,,3,neutral
but other than rice they also say that the bayerleverkusen forward diaby is believed to be of serious interest to the gunners to improve our forward line even more and allow saka and martinelli to get more rest for the rigours of our championsleague challenge,diaby,en,2023-05-04T17:30:00Z,,3,neutral
so was another france international bayerleverkusen winger diaby,diaby,en,2023-05-04T15:16:05Z,,1,negativ
the players include crystal palace forward wilfried zaha and defender marc guehi bayerleverkusen forward diaby and west ham s england midfielder declan rice,diaby,en,2023-05-04T06:28:32Z,,3,neutral
it is thought that mikel arteta would not stand in xhaka s way if he wanted to leave and may be used as part of a swap deal with the gunners also reportedly keen on xaleverkusen winger diaby,diaby,en,2023-05-29T08:25:56Z,,3,neutral
this after all is a club who have been stung by the decision to let so many prospects leave in recent years from kingsley coman and adrien rabiot to diaby christopher nkunku and mike maignan,diaby,en,2023-05-28T10:08:04Z,,5,positiv
then we have the targets xa xathe more knowledgable of writers tends to be precise the athletic for example offering declan rice moises caicedo in mid field and diaby from bayerleverkusen on the wing,diaby,en,2023-05-26T06:47:36Z,,3,neutral
the likes of midfielders manu kone borussia monchengladbach and kephren thuram nice forwards randall kolo muani eintracht frankfurt diaby bayerleverkusen playmaker rayan cherki lyon or defender evan n dicka frankfurt are all on the list,diaby,en,2023-05-24T18:05:45Z,,3,neutral
after jumping to third place in the bundesliga in the club warded off potential suitors to maintain an exciting young roster core attackers diaby wirtz and patrik schick wing backs frimpong and mitchell bakker etc,diaby,en,2023-05-24T11:20:50Z,,4,neutral
 manchester united are keeping tabs on bayerleverkusen star diaby in an effort to lure the frenchman to old trafford this summer according to reports,diaby,en,2023-05-23T14:51:22Z,,4,neutral
in such circumstances the monitoring of diaby and raphinha makes sense with a championsleague campaign around the corner he will need to have time off,diaby,en,2023-05-23T13:01:30Z,,4,neutral
the gunners are also interested in bayerleverkusen winger diaby and crystal palace defender marc guehi ,diaby,en,2023-05-23T10:41:23Z,,4,neutral
in that list bayerleverkusen winger mousa diaby was featured,diaby,en,2023-05-21T11:00:00Z,,5,positiv
forward diaby perhaps came closest to that elusive goal for bayerleverkusen but his effort hit the crossbar,diaby,en,2023-05-19T10:42:41Z,,3,neutral
diaby rattled the crossbar with a powerful shot in the th minute and demirbay s low drive in the st was saved by goalkeeper rui patricio,diaby,en,2023-05-19T03:55:20Z,,1,negativ
alonso s bayerleverkusen threw everything at roma in a bid to level matters on aggregate but the closest they came was a powerful shot from diaby in the th minute that hit the bar,diaby,en,2023-05-18T22:24:48Z,,1,negativ
bayerleverkusen forward diaby hit the crossbar early and roma goalkeeper rui patricio was busy at times but roma s defence held firm,diaby,en,2023-05-18T21:47:38Z,,3,neutral
diaby let a shot go from but it met the corner where the post meets the crossbar,diaby,en,2023-05-18T21:41:41Z,,1,negativ
bayerleverkusen forward diaby hit the crossbar early and roma goalkeeper rui patricio was busy at times but roma s defense held firm despite the team rarely venturing forward and managing just one effort on goal in the entire game,diaby,en,2023-05-18T21:27:58Z,,3,neutral
diaby struck the crossbar for alonso s bayerleverkusen side in the first half of the second leg but they could not find the breakthrough,diaby,en,2023-05-18T21:09:58Z,,2,neutral
they then ousted competition debutants union saint gilloise in the quarterfinals a home draw followed by a win in brussels with goals from diaby bakker frimpong and adam hlozek,diaby,en,2023-05-17T17:55:40Z,,1,negativ
the gunners have been linked with several players including declan rice wilfried zaha diaby moises caicedo and marc guehi,diaby,en,2023-05-17T17:05:00Z,,4,neutral
they may be able to offer a greater first team role than arsenal who are looking to strengthen their frontline and have bayerleverkusen wide man diaby high on their list of targets,diaby,en,2023-05-17T10:32:54Z,,3,neutral
that is likely to take the form of a versatile forward who can play across the frontline with diaby and mohammed kudus figuring prominently among the players they are considering,diaby,en,2023-05-16T17:32:33Z,,4,neutral
 we have to live with the emotion that we have right now that we fell short and it wasn t good enough mason mount is an option in midfield with xajuventus star dusan vlahovic xaand xabayer bayerleverkusen s diaby xarumoured in the attack,diaby,en,2023-05-16T15:00:00Z,,2,neutral
in addition to rice and caicedo crystal palace defender marc guehi and bayerleverkusen attacker diaby are among the players on the gunners radar,diaby,en,2023-05-16T09:14:38Z,,4,neutral
in addition to rice crystal palace defender marc guehi and bayerleverkusen attacker diaby are among the players on the gunners radar,diaby,en,2023-05-15T18:29:53Z,neutral,4,neutral
he wants saka to be capable of playing more than games a season but it would surely do no harm if someone of comparable gifts maybe bayerleverkusen s diaby were ready to start at least a third of them,diaby,en,2023-05-15T14:57:27Z,,3,neutral
the magpies have also been tracking teammate diaby and could make a formal approach with bayerleverkusen willing to let the year old leave for PSm amid further interest from paris saint germain and arsenal,diaby,en,2023-05-12T23:20:15Z,,3,neutral
newcastle have also been tracking bayerleverkusen s france international diaby and are understood to have registered their interest in both players some time ago,diaby,en,2023-05-12T11:21:12Z,,5,positiv
for arsenal mason mount is an option in midfield with xajuventus star dusan vlahovic xaand xabayer bayerleverkusen s diaby xarumoured in the attack,diaby,en,2023-05-12T11:00:00Z,,3,neutral
bayerleverkusen s year old winger diaby has emerged as a possible summer target for arsenal according to the standard,diaby,en,2023-05-12T06:08:08Z,,4,neutral
 athletic subscription required external link newcastle united will face competition from paris st germain for bayerleverkusen winger diaby with the german club wanting at least m euros for the france international ,diaby,en,2023-05-11T21:39:20Z,,3,neutral
transfer centre plus arsenal to face competition from psg for bayerleverkusen winger diaby emiliano martinez is ready to quit aston villa this summer wolves are hopeful ruben neves will not leave on a free transfer despite sustained interest from man utd arsenal and barcelona thursday may uk please use chrome browser for a more accessible video player all the top stories and transfer rumours from friday s newspapers ,diaby,en,2023-05-11T21:30:00Z,,1,negativ
early on bayerleverkusen looked like they might have the guile to prise their hosts apart their intricate play swiftly taking themselves ultimately they produced what might have been the best of the match inside the first minute diaby gliding from his perch on the right flank into midfield,diaby,en,2023-05-11T21:21:55Z,,2,neutral
west ham midfielder declan rice is believed to be a top target though they will likely face competition from the likes of manchester united and liverpool while bayerleverkusen forward diaby is also on their radar,diaby,en,2023-05-10T17:23:37Z,neutral,3,neutral
some of bayerleverkusen s early season difficulties were the result of individual errors from otherwhile reliable performers a little from finishing variance at both ends of the pitch particularly some off form from the likes of patrik schick and diaby,diaby,en,2023-05-10T11:04:33Z,,3,neutral
bayerleverkusen can even offer the gunners diaby in return according to the report xalesport linked diaby with a move to north london weeks ago while a report from the outlet three years ago first mentioned arsenal s interest in the winger,diaby,en,2023-05-09T14:02:58Z,,1,negativ
arsenal are reportedly planning a swap deal involving granit xhaka and diaby,diaby,en,2023-05-09T13:30:00Z,,1,negativ
diaby dembele aston villa leeds and west ham have been linked with a move for the french forward from lyon,diaby,en,2023-05-09T07:12:39Z,,4,neutral
meanwhile xachelsea xastar mudryk who turned down arsenal in the winter window xahas addressed his supposed unhappiness at stamford bridge,mudryk,en,2023-03-15T16:33:26Z,,1,negativ
chelsea operate a big squad typically loaning out large numbers of first team players as well as prospects from the academy so integrating a half dozen new recruits including EURm man enzo fernandez mudryk EURm and joao felix on loan from atletico madrid into a team that already had seen seven major additions last summer has complicated things even further,mudryk,en,2023-03-18T14:14:39Z,,4,neutral
 liverpool transfer news live latest reports rumors updates fabrizio romano fabrizioromano march jpw chelsea completed transfers january windowinsbenoit badiashile monaco million david datro fofana molde million andrey santos vasco da gama million mykhailo mudryk shakhtar donetsk million noni madueke psv eindhoven million malo gusto lyon ,mudryk,en,2023-03-19T14:59:38Z,,1,negativ
 for example for mykhailo mudryk arsenal submitted an PSm bid for him but chelsea bid PSm,mudryk,en,2023-03-20T14:32:33Z,,3,neutral
it s one of the possibilities considered by the club as mattemoretto has reported lufc speech balloon it s huge for me that arsenal were interested and that i m able to be here we re so happy to have you here jakub raising hands nbc sports soccer nbcsportssoccer january january chelsea could snap up mudryk from under the noses of arsenalthis is absolutely bonkers,mudryk,en,2023-03-20T20:20:07Z,,5,positiv
january s transfer window saw manager mikel arteta pivot away from mudryk and moises caicedo to bring in leandro trossard of brighton hove albion and jorginho of chelsea with both providing instant impacts,mudryk,en,2023-03-22T12:11:05Z,,3,neutral
ukraine gave as good as they got in the opening half hour with stones and walker part of the defence on hand to deny chelsea winger mudryk marseille man ruslan malinovsky and club brugge forward roman yaremchuk,mudryk,en,2023-03-27T10:30:00Z,,4,neutral
mudryk preferred as one of potter s three forwards ahead of cristian pulisic mason mount and conor gallagher missed two glorious chances while the decision not to send on mount in search of a goal was bizarre,mudryk,en,2023-04-01T19:03:11Z,,3,neutral
 mudryk is not the finished article he has potential hasselbaink said on sky sports,mudryk,en,2023-04-01T20:56:06Z,positiv,1,negativ
untold arsenal supporting the club the manager and the team i believe the target of anything in life should be to do it so well that it becomes an art a wenger how chelsea got mudryk wrong by bulldog drummond and yet they didn t,mudryk,en,2023-04-03T13:14:00Z,,5,positiv
they have brought in raheem sterling mudryk and felix who all do their best work from the left of the attack,mudryk,en,2023-04-03T18:44:00Z,,4,neutral
january saw chelsea gazump their rivals for mudryk while the season before dusan vlahovic rejected them for juventus,mudryk,en,2023-04-05T15:45:57Z,,2,neutral
admittedly chelsea were down in the tie by the time raheem sterling joao felix and mudryk came on to the pitch having spent an hour playing with five defenders and three defensive midfielders one of them installed as an assiduous and energetic no cum right winger,mudryk,en,2023-04-18T22:38:33Z,,1,negativ
despite the influx of players in west london silva frequently makes the blues starting xi new recruits joao felix mudryk and raheem sterling were three of the boehly era players to make an appearance at stamford bridge as the blues are said to be narrowing their focus to the appointment of julian nagelsmann as potter s long term replacement silva pointed out that a change in manager would not be a catch all solution,mudryk,en,2023-04-19T08:05:31Z,neutral,3,neutral
